rollout,winner,class,tau,t,is_precommit,token_id,token,delta_gamma,is_content,p_v_given_i,count_i,p_v,pmi_v_i,early_frac,pos_peak_share,specialist_loglik_margin
44,cluster-1,behavioural,1,78,False,190,not,0.07234615423053486,True,0.00036151462968073985,92.0,0.0012340734337141566,-1.222837919936973,0.0,0.05434782608695652,-0.9336574400665851
44,cluster-1,behavioural,1,79,False,299,just,0.20803456167160428,True,0.000711367497113714,182.0,0.0014751777549539403,-0.7190778718781274,0.005494505494505495,0.038461538461538464,-1.1433061781801128
44,cluster-1,behavioural,1,80,False,158,for,0.2211856888624295,True,0.004058293262222499,1043.0,0.0039853592573352425,0.03292292982582001,0.0019175455417066154,0.020134228187919462,-1.9909134371940165
44,cluster-1,behavioural,1,81,False,523,fun,0.38006869304100666,True,0.0002254607367901387,57.0,0.0011254178678922803,-1.6094092015731691,0.0,0.05263157894736842,-0.6381275369306807
44,cluster-1,behavioural,1,111,False,93,to,0.06288226787616913,True,0.019090304799592617,4910.0,0.01724609692552335,0.11713730350915119,0.009368635437881873,0.014867617107942974,-0.7213516250698639
44,cluster-1,behavioural,1,127,False,541,flowers,0.0881578794524221,True,0.004124376581626506,1060.0,0.001385556740808889,1.1056160847243808,0.04716981132075472,0.018867924528301886,-2.074611800258961
45,cluster-4,behavioural,1,1,True,108,in,0.3215572008805286,True,0.00949448293559148,2441.0,0.010290554500283535,-0.06517591271355183,0.13928717738631707,0.04055714870954527,-0.6509363252628626
45,cluster-4,behavioural,1,3,False,869,tiny,0.4084819545234702,True,0.0004859993312649203,124.0,0.000863692782335936,-0.567292832400347,0.06451612903225806,0.04032258064516129,-0.7798602110984065
45,cluster-4,behavioural,1,4,False,712,village,0.06718196074650473,True,0.0001632957753050131,41.0,0.0007605889607531337,-1.5468782832515533,0.6341463414634146,0.34146341463414637,-1.0492378957770334
45,cluster-4,behavioural,1,10,False,32,a,0.20146438974332725,True,0.040419592382640875,10395.0,0.038765450702493924,0.05743824874159609,0.12833092833092832,0.034728234728234726,-1.133038561360915
45,cluster-4,behavioural,1,11,False,417,big,0.12448345839918362,True,0.004801673392897413,1234.0,0.0027544582489005564,0.5706828766488359,0.04943273905996758,0.01539708265802269,-0.8363001463662267
46,cluster-4,behavioural,2,1,True,1199,across,0.24564345366843493,True,0.0005559832349670689,142.0,0.0003291391227450996,0.5329892622981403,0.34507042253521125,0.2112676056338028,-0.8082360779143221
46,cluster-4,behavioural,2,2,True,85,the,0.13568400784118928,True,0.04855716518534071,12488.0,0.04536171596483367,0.08374242616307148,0.08784433055733504,0.024583600256245997,-1.4674471582276714
46,cluster-4,behavioural,2,7,False,354,saw,0.13201729931519085,True,0.002297804838220543,590.0,0.0012721425370678067,0.6053074734008828,0.013559322033898305,0.022033898305084745,-1.3006604221155493
46,cluster-4,behavioural,2,11,False,139,on,0.4857472258673788,True,0.007426069781727981,1909.0,0.00403453184916704,0.6253320038305601,0.08328968046097433,0.025144054478784705,-1.1575293226885124
46,cluster-4,behavioural,2,13,False,2138,bench,0.10117609691575735,True,7.387189835226784e-05,18.0,6.820714350862305e-05,0.04146518657023357,0.0,0.1111111111111111,-1.079875849882554
46,cluster-4,behavioural,2,27,False,145,##ly,0.166572918326431,True,0.0006065271654186204,155.0,0.00086924452657501,-0.3505566256611372,0.4,0.2064516129032258,-0.9027509038539581
46,cluster-4,behavioural,2,30,False,661,watched,0.059077936892856744,True,6.60959090520292e-05,16.0,0.0002966217636305235,-1.5462263502471725,0.0625,0.1875,-1.634018685995391
47,cluster-2,behavioural,4,3,True,814,quiet,0.2034101799300776,True,0.0005079330614017403,130.0,0.0002791734245934339,0.6065593835719865,0.5076923076923077,0.26153846153846155,-0.5954873782155268
47,cluster-2,behavioural,4,4,True,776,sea,0.5731287865519693,True,0.0003489616452378366,89.0,0.00035689784394046944,-0.017955104317724846,0.12359550561797752,0.0449438202247191,-0.703540241041642
48,cluster-2,behavioural,1,1,True,108,in,0.6067879961544778,True,0.012492826899514559,3221.0,0.010290554500283535,0.20932355001160996,0.1561626823967712,0.04594846321018317,-0.21469435135376802
48,cluster-2,behavioural,1,7,False,307,boy,0.07080123426485516,True,0.004493850520340585,1158.0,0.002706078763388626,0.5220518582358711,0.20379965457685664,0.0924006908462867,-1.1809476244094237
48,cluster-2,behavioural,1,9,False,317,leo,0.07024904427041408,True,0.0014113559874063624,363.0,0.0024594226979097683,-0.5424209761210976,0.030303030303030304,0.05234159779614325,-1.0957455196447339
49,cluster-1,behavioural,1,1,True,289,bright,0.4101056623609735,True,0.0023634504822138687,607.0,0.0016694888033215293,0.36170525269533993,0.17792421746293247,0.06260296540362438,-0.494123119829907
49,cluster-1,behavioural,1,6,False,406,night,0.09625535545148545,True,0.002561700440425887,658.0,0.0012094871377982576,0.764702450036129,0.1094224924012158,0.05167173252279635,-1.1499418677185311
49,cluster-1,behavioural,1,13,False,1339,window,0.17070275141287428,True,0.0005403283174798156,138.0,0.00019669036732719204,1.0190721467445467,0.028985507246376812,0.057971014492753624,-1.3389809845084366
49,cluster-1,behavioural,1,14,False,13,",",0.09345044397176872,False,0.06767709357786753,17409.0,0.05572444314022516,0.21001764204309392,0.06410477339307255,0.02136825779769085,-1.5091780573170972
49,cluster-1,behavioural,1,15,False,1211,watching,0.1837327560406662,True,0.0004625832358280434,118.0,0.00021175938740467854,0.7886831738177396,0.0,0.0423728813559322,-0.6035409885343989
49,cluster-1,behavioural,1,27,False,94,and,0.10207425334596608,True,0.0220290688860296,5666.0,0.018549963715385868,0.18746478279189205,0.0037063183903988705,0.013060360042357924,-1.036931656570208
50,cluster-1,behavioural,2,1,True,85,the,0.08092566160728915,True,0.05475197375326044,14084.0,0.04536171596483367,0.2038201270674933,0.09791252485089463,0.0227918205055382,-1.2696651940880195
50,cluster-1,behavioural,2,2,True,489,warm,0.5421908480237159,True,0.0013877497074841307,356.0,0.0003814841398563684,1.3043106684985935,0.08426966292134831,0.028089887640449437,-0.27457693500596436
50,cluster-1,behavioural,2,4,False,1584,hung,0.10682874907036144,True,0.00012827938472542382,32.0,0.00017527649669076388,-0.3271795909657005,0.4375,0.1875,-1.9268803872500522
50,cluster-1,behavioural,2,5,False,108,in,0.07473144053576675,True,0.014985364488379047,3854.0,0.010290554500283535,0.39133434869254735,0.16242864556305137,0.04929942916450441,-0.648244228985883
50,cluster-1,behavioural,2,10,False,609,loved,0.25450471168299404,True,0.003039832692584285,781.0,0.00203986945469975,0.41338327223449944,0.005121638924455826,0.0499359795134443,-0.5627822187804025
50,cluster-1,behavioural,2,13,False,1703,because,0.49127245097348476,True,6.219606532141756e-05,15.0,0.00011420731006095022,-0.6565158907214652,0.0,0.13333333333333333,-0.2833106324594509
50,cluster-1,behavioural,2,32,False,869,tiny,0.35801940911328345,True,0.001850332943312174,475.0,0.000863692782335936,0.7755468888540049,0.029473684210526315,0.02526315789473684,-1.1797725290404393
50,cluster-1,behavioural,2,35,False,1558,cla,0.3358196633969877,True,5.830881123882896e-05,14.0,5.948297399007824e-05,-0.07318357616872717,0.0,0.07142857142857142,-0.6247628799245009
50,cluster-1,behavioural,2,36,False,59,##y,0.20788740541402795,True,0.000660833194040062,169.0,0.0013657290828121963,-0.7160957623122783,0.09467455621301775,0.03550295857988166,-0.5890514125550238
50,cluster-1,behavioural,2,51,False,1862,crown,0.29990189079210783,True,0.0004742449980758092,121.0,0.0001847937725291764,0.9499992997833653,0.0,0.049586776859504134,-0.5486005124729649
50,cluster-1,behavioural,2,80,False,1781,wore,0.8111543175244782,True,0.00017103917963389825,43.0,0.00013482807437751066,0.23064888639562398,0.0,0.06976744186046512,-0.26957337975062146
50,cluster-1,behavioural,2,84,False,493,something,0.2289524193294883,True,0.0007346910216092454,188.0,0.0007407613027564411,0.002212732353431335,0.005319148936170213,0.026595744680851064,-0.8758785050356348
50,cluster-1,behavioural,2,85,False,559,strange,0.06980410728368736,True,0.00023712249903790457,60.0,0.0007994511704266516,-1.2161316786568896,0.0,0.05,-1.1910374120691407
50,cluster-1,behavioural,2,96,False,693,alice,0.06285147968659865,True,0.001076769380877042,276.0,0.0010714866381412761,0.01704773550927552,0.025362318840579712,0.050724637681159424,-1.190345881845749
50,cluster-1,behavioural,2,99,False,94,and,0.08618145804639027,True,0.0220290688860296,5666.0,0.018549963715385868,0.18746478279189205,0.0037063183903988705,0.013060360042357924,-1.0252995118588655
50,cluster-1,behavioural,2,101,False,117,her,0.39494582296067154,True,0.01476767825975409,3798.0,0.008805859469491183,0.5325064780702897,0.00105318588730911,0.012111637704054766,-1.0476834251576608
50,cluster-1,behavioural,2,102,False,1862,crown,0.21702648928178692,True,0.0004742449980758092,121.0,0.0001847937725291764,0.9499992997833653,0.0,0.049586776859504134,-0.8313329581439497
50,cluster-1,behavioural,2,120,False,456,new,0.5189903079517746,True,0.0003926126623414486,100.0,0.0003124838900278777,0.23406648444248201,0.01,0.04,-0.8025039307847459
50,cluster-1,behavioural,2,121,False,1862,crown,0.45094556169244326,True,0.0004742449980758092,121.0,0.0001847937725291764,0.9499992997833653,0.0,0.049586776859504134,-2.963097015763667
51,cluster-2,behavioural,2,1,True,289,bright,0.19947836697358406,True,0.0005777253904493073,148.0,0.0016694888033215293,-1.0522023636378668,0.07432432432432433,0.0472972972972973,-0.9175956654958419
51,cluster-2,behavioural,2,2,True,1180,lights,0.30686222292543686,True,0.00010856584518510475,27.0,0.0002807596372331693,-0.9708039384149441,0.18518518518518517,0.18518518518518517,-1.044592387512726
51,cluster-2,behavioural,2,3,False,1854,flickered,0.2889726360486876,True,0.0003761031065341128,96.0,0.0001046900342225377,1.2842023775959657,0.2708333333333333,0.14583333333333334,-0.17158202170731318
52,cluster-4,behavioural,1,1,True,208,one,0.3885784417686881,True,0.006419079167347067,1650.0,0.0050417768753990315,0.25665944488579484,0.08787878787878788,0.06181818181818182,-0.5300450701384571
52,cluster-4,behavioural,1,8,False,572,sat,0.07355798886178959,True,0.0003460315238606231,88.0,0.0006463816506921835,-0.6204105738350787,0.11363636363636363,0.14772727272727273,-0.6073513329774544
52,cluster-4,behavioural,1,11,False,1051,hill,0.41695044768671174,True,0.0006376311226195755,163.0,0.00031724252794708397,0.7077263786263588,0.1165644171779141,0.03680981595092025,-0.5116635865995685
52,cluster-4,behavioural,1,12,False,15,.,0.08553578716810184,False,0.06477787886563867,16660.0,0.0630210212830081,0.04318502641060906,0.0019807923169267707,0.01362545018007203,-1.4694948853197765
52,cluster-4,behavioural,1,13,False,120,it,0.22350151659615647,True,0.012880926275845445,3312.0,0.009780587136608598,0.2907954514266873,0.004227053140096618,0.016908212560386472,-0.8631934602935186
52,cluster-4,behavioural,1,15,False,85,the,0.07906501170284275,True,0.04855716518534071,12488.0,0.04536171596483367,0.08374242616307148,0.08784433055733504,0.024583600256245997,-1.2759618876750296
52,cluster-4,behavioural,1,17,False,1361,below,0.05989926094456319,True,9.719986625298405e-05,24.0,0.0001697247524516899,-0.5824814597463277,0.0,0.08333333333333333,-1.2434262587728764
52,cluster-4,behavioural,1,19,False,15,.,0.13185697775509295,False,0.06477787886563867,16660.0,0.0630210212830081,0.04318502641060906,0.0019807923169267707,0.01362545018007203,-1.1688543813666943
53,cluster-2,behavioural,3,3,True,103,he,0.44664027611240026,True,0.016412829381019595,4232.0,0.010855246200029344,0.42888432604136906,0.0023629489603024575,0.013941398865784499,-0.4630339910798513
53,cluster-2,behavioural,3,5,False,85,the,0.07308773378936728,True,0.05892798982582938,15197.0,0.04536171596483367,0.2772876666883315,0.09587418569454498,0.027242218858985326,-1.1549625658745086
53,cluster-2,behavioural,3,8,False,1098,led,0.4025992321348335,True,0.0006281309614281061,161.0,0.0003997255852133258,0.4614842056275945,0.024844720496894408,0.031055900621118012,-1.1072846457184817
53,cluster-2,behavioural,3,11,False,342,old,0.17249071622275636,True,0.004598539013911938,1185.0,0.0022119735261110426,0.7467157746562432,0.18059071729957807,0.06160337552742616,-0.4152255425768356
53,cluster-2,behavioural,3,12,False,1320,house,0.06412608654048246,True,0.001074026397009786,276.0,0.00036641511977888194,1.087492083349911,0.07971014492753623,0.06884057971014493,-0.7664177576741368
54,cluster-1,behavioural,3,1,True,130,with,0.18718588761322807,True,0.013628712813555629,3505.0,0.008632169185440155,0.4721439073178768,0.01768901569186876,0.011982881597717546,-0.9488503715238195
54,cluster-1,behavioural,3,3,True,505,soft,0.4121011916983808,True,0.002001935852533129,514.0,0.0006495540759716544,1.1393863893544198,0.17704280155642024,0.07003891050583658,-0.7268345963901086
54,cluster-1,behavioural,3,4,False,1943,whisper,0.16547001291338903,True,0.0002954313102767338,75.0,0.00014672466917552634,0.7023794962103089,0.04,0.05333333333333334,-0.5192385697014649
54,cluster-1,behavioural,3,6,False,85,the,0.05809048121532545,True,0.05475197375326044,14084.0,0.04536171596483367,0.2038201270674933,0.09791252485089463,0.0227918205055382,-1.59352213146065
54,cluster-1,behavioural,3,11,False,385,named,0.0938747689703282,True,0.005026219528787059,1292.0,0.0044104642447843345,0.14566066490730645,0.07120743034055728,0.11145510835913312,-1.6263850267989597
54,cluster-1,behavioural,3,18,False,15,.,0.16226830984079255,False,0.05323983191513346,13695.0,0.0630210212830081,-0.1529883247882995,7.301935012778386e-05,0.016502373128879155,-1.5733384089182656
55,cluster-1,behavioural,6,1,True,1945,eagerly,0.22947307569807796,True,0.00016715192555130984,42.0,0.00013482807437751066,0.20711838898543,0.42857142857142855,0.40476190476190477,-0.8451962270709039
55,cluster-1,behavioural,6,4,True,797,young,0.09821589432021194,True,0.0007191420052788912,184.0,0.0004520706023245946,0.4745466045327138,0.19021739130434784,0.11413043478260869,-1.0639718449397806
55,cluster-1,behavioural,6,5,True,307,boy,0.08703014939456127,True,0.004458680432729125,1146.0,0.002706078763388626,0.5142261964154393,0.13525305410122165,0.08289703315881326,-1.2852033279224697
55,cluster-1,behavioural,6,6,True,1021,picked,0.13567866215124486,True,0.000796887086930663,204.0,0.00034738056810205693,0.8411482912200947,0.014705882352941176,0.029411764705882353,-0.8709965580056567
55,cluster-1,behavioural,6,14,False,855,river,0.08693457332129499,True,0.0005170047929842837,132.0,0.000336277079623909,0.43831567510673697,0.21212121212121213,0.15151515151515152,-1.1488138769229674
55,cluster-1,behavioural,6,19,False,2853,becoming,0.22795563054783807,True,5.442155715624035e-05,13.0,1.9034551676825036e-05,0.9921427348659151,0.0,0.15384615384615385,-1.6943722409209574
55,cluster-1,behavioural,6,20,False,32,a,0.061963497155948455,True,0.04502217678454117,11581.0,0.038765450702493924,0.16528563445860733,0.11302996287021846,0.02987652188930144,-1.5304969901496517
55,cluster-1,behavioural,6,51,False,353,other,0.4185511531515069,True,0.00019824995821201847,50.0,0.0008589341444167298,-1.47022003382052,0.0,0.06,-2.011925240241665
55,cluster-1,behavioural,6,114,False,103,he,0.11967532896864203,True,0.011793928886573816,3033.0,0.010855246200029344,0.09835295922963905,0.0003297065611605671,0.015166501813386087,-1.2107770445503983
55,cluster-1,behavioural,6,118,False,798,special,0.1409131066412037,True,0.0019008672463858255,488.0,0.000631312630614697,1.1159634277610886,0.0020491803278688526,0.03278688524590164,-2.123807270713548
56,cluster-2,behavioural,1,1,True,108,in,0.4382899308863069,True,0.012492826899514559,3221.0,0.010290554500283535,0.20932355001160996,0.1561626823967712,0.04594846321018317,-0.4489626617367531
56,cluster-2,behavioural,1,3,False,814,quiet,0.1215926024423507,True,0.0005079330614017403,130.0,0.0002791734245934339,0.6065593835719865,0.5076923076923077,0.26153846153846155,-0.8124853652083182
56,cluster-2,behavioural,1,4,False,811,town,0.2139852215547975,True,0.0015586953487290037,401.0,0.0006336919495743002,0.913256590254794,0.3117206982543641,0.11471321695760599,-1.4302465406613978
56,cluster-2,behavioural,1,16,False,1770,attic,0.11270625315816352,True,0.0005622159839942928,144.0,0.00028551827515237556,0.6863653768403442,0.0763888888888889,0.05555555555555555,-1.2845421877809267
56,cluster-2,behavioural,1,18,False,120,it,0.20885876974593498,True,0.010600679312002731,2733.0,0.009780587136608598,0.09585850563652709,0.0014635931211123307,0.020856201975850714,-1.21702840449905
56,cluster-2,behavioural,1,21,False,1451,note,0.05972993364943047,True,0.00013570730648138107,34.0,0.0001610005829331451,-0.18418934571112544,0.0,0.08823529411764706,-1.0534104274609262
56,cluster-2,behavioural,1,22,False,13,",",0.06331479090605685,False,0.06302635048156707,16254.0,0.05572444314022516,0.13877826145970173,0.06503014642549526,0.019933554817275746,-1.4154417718450931
56,cluster-2,behavioural,1,23,False,2801,yellow,0.16872957043030135,True,9.693379034384353e-05,24.0,8.644858886558037e-05,0.089362056833302,0.0,0.16666666666666666,-0.48205056527942247
56,cluster-2,behavioural,1,27,False,15,.,0.14335135676230593,False,0.05983916745506149,15432.0,0.0630210212830081,-0.03616695093773714,0.0011016070502851219,0.014515292897874546,-1.7124120039677577
56,cluster-2,behavioural,1,32,False,13,",",0.21936499047626523,False,0.06302635048156707,16254.0,0.05572444314022516,0.13877826145970173,0.06503014642549526,0.019933554817275746,-0.9590292583944926
56,cluster-2,behavioural,1,38,False,424,inside,0.28449497471575624,True,0.0026055802844425135,671.0,0.0014006257608863756,0.6349528645222762,0.022354694485842028,0.022354694485842028,-0.6541210869553269
56,cluster-2,behavioural,1,40,False,141,but,0.5370882074525032,True,0.009569303782744235,2467.0,0.006942852724121932,0.3361482074930153,0.00040535062829347385,0.019862180786380218,-0.7121725113450967
56,cluster-2,behavioural,1,45,False,32,a,0.07456978429903528,True,0.0412899173348636,10648.0,0.038765450702493924,0.07870079231135296,0.11363636363636363,0.030334335086401203,-1.2575437557909381
56,cluster-2,behavioural,1,53,False,1847,##ors,0.3079862679608363,True,0.00015509406455014953,39.0,3.727599703378236e-05,1.416070153134088,0.0,0.07692307692307693,-0.9915993725428859
56,cluster-2,behavioural,1,54,False,298,about,0.4285432519647406,True,0.0013299316035175334,342.0,0.0011626938649260626,0.14717396333050825,0.0029239766081871343,0.02631578947368421,-2.501995863211774
56,cluster-2,behavioural,1,57,False,702,cave,0.39658677721393054,True,0.0006979232904756733,179.0,0.0006447954380524481,0.08931080500744404,0.0670391061452514,0.03910614525139665,-0.5116296352863634
56,cluster-2,behavioural,1,58,False,511,where,0.11897606221733925,True,0.003098003939389241,798.0,0.0018106617282579816,0.5515190596345132,0.02631578947368421,0.047619047619047616,-1.506521223733198
56,cluster-2,behavioural,1,60,False,218,could,0.169245424931302,True,0.002993315445817888,771.0,0.0016544197832440428,0.6073408467171122,0.0,0.020752269779507133,-0.6072546517779599
56,cluster-2,behavioural,1,61,False,151,be,0.07492432985159792,True,0.0016207329745490634,417.0,0.002096180003410357,-0.24392758409098825,0.0,0.02158273381294964,-0.8684481878212111
56,cluster-2,behavioural,1,63,False,913,real,0.4292396860279072,True,9.305643873008973e-05,23.0,0.00018875930412851495,-0.7341203490278243,0.0,0.08695652173913043,-0.9531909375434005
56,cluster-2,behavioural,1,70,False,13,",",0.10144571182251527,False,0.06302635048156707,16254.0,0.05572444314022516,0.13877826145970173,0.06503014642549526,0.019933554817275746,-0.3529883634735127
56,cluster-2,behavioural,1,75,False,660,alone,0.05819071837947665,True,0.0017254214681204157,444.0,0.0004798293235199645,1.293252213115883,0.02027027027027027,0.06756756756756757,-0.06457852718654489
57,cluster-1,behavioural,2,2,True,489,warm,0.6343790706868221,True,0.0013877497074841307,356.0,0.0003814841398563684,1.3043106684985935,0.08426966292134831,0.028089887640449437,-0.12522130368004403
57,cluster-1,behavioural,2,4,False,3735,rustled,0.4169859816738902,True,8.551958981694927e-05,21.0,3.727599703378236e-05,0.7996220437656891,0.6190476190476191,0.23809523809523808,-0.695248870691414
57,cluster-1,behavioural,2,5,False,364,through,0.0697317957927297,True,0.002561700440425887,658.0,0.0019732485238308623,0.2752176852185704,0.25379939209726443,0.06534954407294832,-0.9628251165209544
57,cluster-1,behavioural,2,9,False,570,rita,0.0741726731963881,True,0.0005908626205534671,151.0,0.0010635555749425988,-0.5786438387144299,0.039735099337748346,0.059602649006622516,-1.4789384279546236
57,cluster-1,behavioural,2,13,False,3678,riverbank,0.8588170395663985,True,4.275979490847463e-05,10.0,3.331046543444381e-05,0.17016268246300115,0.0,0.2,-0.8951863081508349
57,cluster-1,behavioural,2,17,False,117,her,0.05097422509255811,True,0.01476767825975409,3798.0,0.008805859469491183,0.5325064780702897,0.00105318588730911,0.012111637704054766,-1.2285996364128104
57,cluster-1,behavioural,2,23,False,823,sound,0.2635509812310247,True,0.0004120489327543918,105.0,0.00028710448779211095,0.3675633460840766,0.0761904761904762,0.047619047619047616,-0.8568259730958108
57,cluster-1,behavioural,2,24,False,115,of,0.10965361313762878,True,0.01982110856711927,5098.0,0.01210359554750112,0.5087949591975103,0.058061985092193014,0.021184778344448804,-1.6321819052170399
57,cluster-1,behavioural,2,27,False,1738,##ots,0.8211620565801324,True,3.109803266070877e-05,7.0,2.3000083276163587e-05,0.18386152682116474,0.0,0.14285714285714285,-0.8785340749579772
57,cluster-1,behavioural,2,51,False,2573,skin,0.2610605349372778,True,3.109803266070877e-05,7.0,1.0310382158280228e-05,0.9862079993461013,0.0,0.14285714285714285,-0.13167197093842503
57,cluster-1,behavioural,2,53,False,94,and,0.069018217338287,True,0.0220290688860296,5666.0,0.018549963715385868,0.18746478279189205,0.0037063183903988705,0.013060360042357924,-1.489902281221291
57,cluster-1,behavioural,2,54,False,106,she,0.34198556230240235,True,0.014930942931222813,3840.0,0.011545248698314253,0.27264759676943573,0.0,0.015625,-0.8260863450005539
57,cluster-1,behavioural,2,55,False,715,remembered,0.18065691902548064,True,0.00032264208885485353,82.0,0.0003489667807417923,-0.07480827189572992,0.0,0.04878048780487805,-0.6465753366554328
57,cluster-1,behavioural,2,56,False,350,all,0.13168889671630246,True,0.0010806566349596304,277.0,0.001809868621938114,-0.5035428164823577,0.0036101083032490976,0.02888086642599278,-1.2670950243952426
58,cluster-1,behavioural,1,1,True,208,one,0.4340387086763036,True,0.005321650839063796,1368.0,0.0050417768753990315,0.06904045899841105,0.019005847953216373,0.03070175438596491,-0.45564527171418767
58,cluster-1,behavioural,1,2,False,1440,sunny,0.06406034079429723,True,0.0008124361032610172,208.0,0.000782002831389562,0.049128932851006724,0.1346153846153846,0.038461538461538464,-1.5928961131509136
58,cluster-1,behavioural,1,6,False,346,small,0.1003760063847755,True,0.0018930927382206475,486.0,0.0010889349771783657,0.5667024258848468,0.10699588477366255,0.037037037037037035,-1.6525524613657074
58,cluster-1,behavioural,1,16,False,1701,bridge,0.8039170224736011,True,8.551958981694927e-05,21.0,0.00012134526693975961,-0.3806682759166886,0.0,0.09523809523809523,-0.2311594083725539
58,cluster-1,behavioural,1,28,False,157,felt,0.050195980281235016,True,0.003416896338595381,878.0,0.003036804098773461,0.1325348499101464,0.0,0.02050113895216401,-2.594305606636478
58,cluster-1,behavioural,1,31,False,436,see,0.0786974306583514,True,0.0004664704899106322,119.0,0.0006297264179749617,-0.2927127603832824,0.0,0.03361344537815126,-1.237564481823196
58,cluster-1,behavioural,1,35,False,259,this,0.06000570594461563,True,0.0026588817924906036,683.0,0.0020438349862990884,0.2773608566707484,0.0,0.027818448023426062,-0.37997894987693703
58,cluster-1,behavioural,1,40,False,2106,crossed,0.14409002730320658,True,2.721077857812022e-05,6.0,8.882790782518351e-05,-1.3214921943147164,0.0,0.16666666666666666,-2.8009687967669414
58,cluster-1,behavioural,1,45,False,393,treasure,0.17038122418688223,True,0.0005869753664708785,150.0,0.0026497682146780187,-1.4981429405081768,0.006666666666666667,0.04,-2.128099424379441
58,cluster-1,behavioural,1,47,False,577,hidden,0.7254720191003257,True,0.0016870682718434524,433.0,0.0018534894695308379,-0.08063839878404355,0.04387990762124711,0.03464203233256351,-1.0369526679461596
58,cluster-1,behavioural,1,54,False,559,strange,0.19661396560270272,True,0.00023712249903790457,60.0,0.0007994511704266516,-1.2161316786568896,0.0,0.05,-1.815609312337445
58,cluster-1,behavioural,1,56,False,15,.,0.07356246454141013,False,0.05323983191513346,13695.0,0.0630210212830081,-0.1529883247882995,7.301935012778386e-05,0.016502373128879155,-1.4460078788257076
58,cluster-1,behavioural,1,57,False,85,the,0.1456140753601084,True,0.05475197375326044,14084.0,0.04536171596483367,0.2038201270674933,0.09791252485089463,0.0227918205055382,-1.2907338770318117
58,cluster-1,behavioural,1,60,False,85,the,0.28582487477637863,True,0.05475197375326044,14084.0,0.04536171596483367,0.2038201270674933,0.09791252485089463,0.0227918205055382,-1.3568436779889443
58,cluster-1,behavioural,1,67,False,771,played,0.059334115426255885,True,0.0006180733991315873,158.0,0.0005393122975100427,0.14574944260913814,0.03164556962025317,0.03164556962025317,-1.0986523042041958
58,cluster-1,behavioural,1,69,False,267,friends,0.08345431658009664,True,0.0019086417545510017,490.0,0.0028321826682475917,-0.3809483487374523,0.0020408163265306124,0.02040816326530612,-3.8904462672034184
58,cluster-1,behavioural,1,71,False,727,excited,0.5730309142421638,True,0.0005519900797275811,141.0,0.0009461758396021779,-0.5302193239674242,0.0,0.0425531914893617,-0.9661742680588623
58,cluster-1,behavioural,1,74,False,491,decided,0.15454603259775668,True,0.0020913426964326663,537.0,0.001479143286553279,0.3602289701832726,0.0037243947858473,0.0223463687150838,-1.0798537105891306
58,cluster-1,behavioural,1,78,False,32,a,0.09849918029536447,True,0.04502217678454117,11581.0,0.038765450702493924,0.16528563445860733,0.11302996287021846,0.02987652188930144,-1.392269778517959
58,cluster-1,behavioural,1,84,False,925,also,0.11626801030569706,True,4.275979490847463e-05,10.0,0.0002474491717987255,-1.8351708870631125,0.0,0.3,-0.9744131361341005
58,cluster-1,behavioural,1,109,False,346,small,0.1380441124256581,True,0.0018930927382206475,486.0,0.0010889349771783657,0.5667024258848468,0.10699588477366255,0.037037037037037035,-0.6284001013472117
58,cluster-1,behavioural,1,112,False,424,inside,0.3712462205751316,True,0.0009951370451426811,255.0,0.0014006257608863756,-0.3299616282531552,0.027450980392156862,0.03529411764705882,-1.2593873129141273
59,cluster-1,behavioural,1,1,True,1131,among,0.693783111031441,True,0.000765789054269954,196.0,0.0002990010825901266,0.95111667953483,0.14795918367346939,0.1377551020408163,-0.11229213835224794
59,cluster-1,behavioural,1,4,False,1971,hills,0.22821157570961192,True,0.0002332352449553159,59.0,0.00014117292493645236,0.5010011013659579,0.288135593220339,0.13559322033898305,-0.5383598215775254
59,cluster-1,behavioural,1,8,False,385,named,0.10232415763815295,True,0.005026219528787059,1292.0,0.0044104642447843345,0.14566066490730645,0.07120743034055728,0.11145510835913312,-1.6261840100077734
59,cluster-1,behavioural,1,11,False,394,under,0.1773943989395247,True,0.0014965928217966114,384.0,0.0010754521697406145,0.34359529183971027,0.2630208333333333,0.20833333333333334,-2.4149710312980406
59,cluster-1,behavioural,1,16,False,85,the,0.43119264921125866,True,0.05475197375326044,14084.0,0.04536171596483367,0.2038201270674933,0.09791252485089463,0.0227918205055382,-1.0786643199116766
59,cluster-1,behavioural,1,18,False,657,whispered,0.16498552112560538,True,0.0015743379034483835,404.0,0.0009850380492756956,0.4821838232200504,0.09900990099009901,0.039603960396039604,-0.7230778469988324
59,cluster-1,behavioural,1,19,False,416,stories,0.10342842079098291,True,0.0026938670792338994,692.0,0.0012784873876267482,0.7596022403034199,0.002890173410404624,0.01878612716763006,-1.176941797393399
59,cluster-1,behavioural,1,21,False,446,love,0.3049862586818445,True,0.0015393526167050853,395.0,0.0005052087257557312,1.127363317081283,0.0,0.027848101265822784,-0.06396481013381283
60,cluster-4,behavioural,2,1,True,32,a,0.052409893078392944,True,0.040419592382640875,10395.0,0.038765450702493924,0.05743824874159609,0.12833092833092832,0.034728234728234726,-1.3767009530515555
